date,store,item,sales
2023-02-10,Store-3,Jeans,15
2023-02-10,Store-3,Tshirt,21
2023-02-10,Store-3,Scarf,22
2023-02-11,Store-1,Jacket,35
2023-02-11,Store-1,Sweater,35
2023-02-11,Store-1,Boots,30
2023-02-11,Store-1,Jeans,21
2023-02-11,Store-1,Tshirt,26
2023-02-11,Store-1,Scarf,24
2023-02-11,Store-2,Jacket,46
2023-02-11,Store-2,Sweater,38
2023-02-11,Store-2,Boots,32
2023-02-11,Store-2,Jeans,27
2023-02-11,Store-2,Tshirt,31
2023-02-11,Store-2,Scarf,25
2023-02-11,Store-3,Jacket,34
2023-02-11,Store-3,Sweater,35
2023-02-11,Store-3,Boots,28
2023-02-11,Store-3,Jeans,22
2023-02-11,Store-3,Tshirt,26
2023-02-11,Store-3,Scarf,23
2023-02-12,Store-1,Jacket,42
2023-02-12,Store-1,Sweater,33
2023-02-12,Store-1,Boots,29
2023-02-12,Store-1,Jeans,22
2023-02-12,Store-1,Tshirt,25
2023-02-12,Store-1,Scarf,24
2023-02-12,Store-2,Jacket,46
2023-02-12,Store-2,Sweater,37
2023-02-12,Store-2,Boots,27
2023-02-12,Store-2,Jeans,26
2023-02-12,Store-2,Tshirt,28
2023-02-12,Store-2,Scarf,26
2023-02-12,Store-3,Jacket,38
2023-02-12,Store-3,Sweater,31
2023-02-12,Store-3,Boots,28
2023-02-12,Store-3,Jeans,21
2023-02-12,Store-3,Tshirt,26
2023-02-12,Store-3,Scarf,25
2023-02-13,Store-1,Jacket,32
2023-02-13,Store-1,Sweater,32
2023-02-13,Store-1,Boots,23
2023-02-13,Store-1,Jeans,18
2023-02-13,Store-1,Tshirt,24
2023-02-13,Store-1,Scarf,21
2023-02-13,Store-2,Jacket,40
2023-02-13,Store-2,Sweater,35
2023-02-13,Store-2,Boots,24
2023-02-13,Store-2,Jeans,22
2023-02-13,Store-2,Tshirt,24
2023-02-13,Store-2,Scarf,24
2023-02-13,Store-3,Jacket,34
2023-02-13,Store-3,Sweater,29
2023-02-13,Store-3,Boots,21
2023-02-13,Store-3,Jeans,18
2023-02-13,Store-3,Tshirt,20
2023-02-13,Store-3,Scarf,19
2023-02-14,Store-1,Jacket,38
2023-02-14,Store-1,Sweater,31
2023-02-14,Store-1,Boots,24
2023-02-14,Store-1,Jeans,19
2023-02-14,Store-1,Tshirt,23
2023-02-14,Store-1,Scarf,24
2023-02-14,Store-2,Jacket,37
2023-02-14,Store-2,Sweater,32
2023-02-14,Store-2,Boots,25
2023-02-14,Store-2,Jeans,21
2023-02-14,Store-2,Tshirt,25
2023-02-14,Store-2,Scarf,23
2023-02-14,Store-3,Jacket,32
2023-02-14,Store-3,Sweater,28
2023-02-14,Store-3,Boots,21
2023-02-14,Store-3,Jeans,15
2023-02-14,Store-3,Tshirt,21
2023-02-14,Store-3,Scarf,19
2023-02-15,Store-1,Jacket,38
2023-02-15,Store-1,Sweater,31
2023-02-15,Store-1,Boots,23
2023-02-15,Store-1,Jeans,18
2023-02-15,Store-1,Tshirt,24
2023-02-15,Store-1,Scarf,21
2023-02-15,Store-2,Jacket,35
2023-02-15,Store-2,Sweater,31
2023-02-15,Store-2,Boots,24
2023-02-15,Store-2,Jeans,20
2023-02-15,Store-2,Tshirt,24
2023-02-15,Store-2,Scarf,24
2023-02-15,Store-3,Jacket,31
2023-02-15,Store-3,Sweater,31
2023-02-15,Store-3,Boots,25
2023-02-15,Store-3,Jeans,17
2023-02-15,Store-3,Tshirt,22
2023-02-15,Store-3,Scarf,19
2023-02-16,Store-1,Jacket,33
2023-02-16,Store-1,Sweater,30
2023-02-16,Store-1,Boots,23
2023-02-16,Store-1,Jeans,18
2023-02-16,Store-1,Tshirt,21
2023-02-16,Store-1,Scarf,22
2023-02-16,Store-2,Jacket,36
2023-02-16,Store-2,Sweater,31
2023-02-16,Store-2,Boots,26
2023-02-16,Store-2,Jeans,22
2023-02-16,Store-2,Tshirt,26
2023-02-16,Store-2,Scarf,24
2023-02-16,Store-3,Jacket,33
2023-02-16,Store-3,Sweater,29
2023-02-16,Store-3,Boots,24
2023-02-16,Store-3,Jeans,15
2023-02-16,Store-3,Tshirt,23
2023-02-16,Store-3,Scarf,21
2023-02-17,Store-1,Jacket,37
2023-02-17,Store-1,Sweater,31
2023-02-17,Store-1,Boots,25
2023-02-17,Store-1,Jeans,17
2023-02-17,Store-1,Tshirt,23
2023-02-17,Store-1,Scarf,21
2023-02-17,Store-2,Jacket,41
2023-02-17,Store-2,Sweater,36
2023-02-17,Store-2,Boots,24
2023-02-17,Store-2,Jeans,21
2023-02-17,Store-2,Tshirt,26
2023-02-17,Store-2,Scarf,23
2023-02-17,Store-3,Jacket,33
2023-02-17,Store-3,Sweater,31
2023-02-17,Store-3,Boots,23
2023-02-17,Store-3,Jeans,15
2023-02-17,Store-3,Tshirt,22
2023-02-17,Store-3,Scarf,19
2023-02-18,Store-1,Jacket,41
2023-02-18,Store-1,Sweater,35
2023-02-18,Store-1,Boots,27
2023-02-18,Store-1,Jeans,23
2023-02-18,Store-1,Tshirt,25
2023-02-18,Store-1,Scarf,27
2023-02-18,Store-2,Jacket,46
2023-02-18,Store-2,Sweater,36
2023-02-18,Store-2,Boots,30
2023-02-18,Store-2,Jeans,25
2023-02-18,Store-2,Tshirt,32
2023-02-18,Store-2,Scarf,27
2023-02-18,Store-3,Jacket,39
2023-02-18,Store-3,Sweater,31
2023-02-18,Store-3,Boots,29
2023-02-18,Store-3,Jeans,20
2023-02-18,Store-3,Tshirt,26
2023-02-18,Store-3,Scarf,22
2023-02-19,Store-1,Jacket,38
2023-02-19,Store-1,Sweater,32
2023-02-19,Store-1,Boots,30
2023-02-19,Store-1,Jeans,24
2023-02-19,Store-1,Tshirt,27
2023-02-19,Store-1,Scarf,24
2023-02-19,Store-2,Jacket,43
2023-02-19,Store-2,Sweater,38
2023-02-19,Store-2,Boots,31
2023-02-19,Store-2,Jeans,23
2023-02-19,Store-2,Tshirt,30
2023-02-19,Store-2,Scarf,28
2023-02-19,Store-3,Jacket,34
2023-02-19,Store-3,Sweater,33
2023-02-19,Store-3,Boots,27
2023-02-19,Store-3,Jeans,22
2023-02-19,Store-3,Tshirt,24
2023-02-19,Store-3,Scarf,24
2023-02-20,Store-1,Jacket,34
2023-02-20,Store-1,Sweater,28
2023-02-20,Store-1,Boots,24
2023-02-20,Store-1,Jeans,20
2023-02-20,Store-1,Tshirt,22
2023-02-20,Store-1,Scarf,21
2023-02-20,Store-2,Jacket,41
2023-02-20,Store-2,Sweater,32
2023-02-20,Store-2,Boots,24
2023-02-20,Store-2,Jeans,21
2023-02-20,Store-2,Tshirt,28
2023-02-20,Store-2,Scarf,22
2023-02-20,Store-3,Jacket,34
2023-02-20,Store-3,Sweater,26
2023-02-20,Store-3,Boots,21
2023-02-20,Store-3,Jeans,17
2023-02-20,Store-3,Tshirt,22
2023-02-20,Store-3,Scarf,22
2023-02-21,Store-1,Jacket,34
2023-02-21,Store-1,Sweater,33
2023-02-21,Store-1,Boots,26
2023-02-21,Store-1,Jeans,17
2023-02-21,Store-1,Tshirt,21
2023-02-21,Store-1,Scarf,22
2023-02-21,Store-2,Jacket,36
2023-02-21,Store-2,Sweater,36
2023-02-21,Store-2,Boots,27
2023-02-21,Store-2,Jeans,19
2023-02-21,Store-2,Tshirt,26
2023-02-21,Store-2,Scarf,22
2023-02-21,Store-3,Jacket,36
2023-02-21,Store-3,Sweater,26
2023-02-21,Store-3,Boots,24
2023-02-21,Store-3,Jeans,16
2023-02-21,Store-3,Tshirt,19
2023-02-21,Store-3,Scarf,21
2023-02-22,Store-1,Jacket,35
2023-02-22,Store-1,Sweater,31
2023-02-22,Store-1,Boots,25
2023-02-22,Store-1,Jeans,18
2023-02-22,Store-1,Tshirt,21
2023-02-22,Store-1,Scarf,21
2023-02-22,Store-2,Jacket,36
2023-02-22,Store-2,Sweater,37
2023-02-22,Store-2,Boots,27
2023-02-22,Store-2,Jeans,20
2023-02-22,Store-2,Tshirt,26
2023-02-22,Store-2,Scarf,22
2023-02-22,Store-3,Jacket,33
2023-02-22,Store-3,Sweater,28
2023-02-22,Store-3,Boots,24
2023-02-22,Store-3,Jeans,18
2023-02-22,Store-3,Tshirt,21
2023-02-22,Store-3,Scarf,20
2023-02-23,Store-1,Jacket,36
2023-02-23,Store-1,Sweater,28
2023-02-23,Store-1,Boots,25
2023-02-23,Store-1,Jeans,20
2023-02-23,Store-1,Tshirt,24
2023-02-23,Store-1,Scarf,21
2023-02-23,Store-2,Jacket,39
2023-02-23,Store-2,Sweater,35
2023-02-23,Store-2,Boots,28
2023-02-23,Store-2,Jeans,22
2023-02-23,Store-2,Tshirt,27
2023-02-23,Store-2,Scarf,24
2023-02-23,Store-3,Jacket,32
2023-02-23,Store-3,Sweater,27
2023-02-23,Store-3,Boots,20
2023-02-23,Store-3,Jeans,17
2023-02-23,Store-3,Tshirt,19
2023-02-23,Store-3,Scarf,19
2023-02-24,Store-1,Jacket,38
2023-02-24,Store-1,Sweater,32
2023-02-24,Store-1,Boots,25
2023-02-24,Store-1,Jeans,19
2023-02-24,Store-1,Tshirt,21
2023-02-24,Store-1,Scarf,20
2023-02-24,Store-2,Jacket,41
2023-02-24,Store-2,Sweater,35
2023-02-24,Store-2,Boots,26
2023-02-24,Store-2,Jeans,21
2023-02-24,Store-2,Tshirt,27
2023-02-24,Store-2,Scarf,25
2023-02-24,Store-3,Jacket,33
2023-02-24,Store-3,Sweater,26
2023-02-24,Store-3,Boots,23
2023-02-24,Store-3,Jeans,17
2023-02-24,Store-3,Tshirt,22
2023-02-24,Store-3,Scarf,22
2023-02-25,Store-1,Jacket,41
2023-02-25,Store-1,Sweater,35
2023-02-25,Store-1,Boots,29
2023-02-25,Store-1,Jeans,22
2023-02-25,Store-1,Tshirt,29
2023-02-25,Store-1,Scarf,24
2023-02-25,Store-2,Jacket,42
2023-02-25,Store-2,Sweater,37
2023-02-25,Store-2,Boots,29
2023-02-25,Store-2,Jeans,27
2023-02-25,Store-2,Tshirt,33
2023-02-25,Store-2,Scarf,26
2023-02-25,Store-3,Jacket,36
2023-02-25,Store-3,Sweater,30
2023-02-25,Store-3,Boots,26
2023-02-25,Store-3,Jeans,21
2023-02-25,Store-3,Tshirt,27
2023-02-25,Store-3,Scarf,25
2023-02-26,Store-1,Jacket,39
2023-02-26,Store-1,Sweater,38
2023-02-26,Store-1,Boots,26
2023-02-26,Store-1,Jeans,23
2023-02-26,Store-1,Tshirt,25
2023-02-26,Store-1,Scarf,23
2023-02-26,Store-2,Jacket,46
2023-02-26,Store-2,Sweater,34
2023-02-26,Store-2,Boots,28
2023-02-26,Store-2,Jeans,27
2023-02-26,Store-2,Tshirt,28
2023-02-26,Store-2,Scarf,28
2023-02-26,Store-3,Jacket,35
2023-02-26,Store-3,Sweater,35
2023-02-26,Store-3,Boots,26
2023-02-26,Store-3,Jeans,19
2023-02-26,Store-3,Tshirt,26
2023-02-26,Store-3,Scarf,25
2023-02-27,Store-1,Jacket,35
2023-02-27,Store-1,Sweater,30
2023-02-27,Store-1,Boots,25
2023-02-27,Store-1,Jeans,19
2023-02-27,Store-1,Tshirt,22
2023-02-27,Store-1,Scarf,22
2023-02-27,Store-2,Jacket,42
2023-02-27,Store-2,Sweater,36
2023-02-27,Store-2,Boots,27
2023-02-27,Store-2,Jeans,20
2023-02-27,Store-2,Tshirt,25
2023-02-27,Store-2,Scarf,23
2023-02-27,Store-3,Jacket,34
2023-02-27,Store-3,Sweater,31
2023-02-27,Store-3,Boots,21
2023-02-27,Store-3,Jeans,18
2023-02-27,Store-3,Tshirt,20
2023-02-27,Store-3,Scarf,22
2023-02-28,Store-1,Jacket,37
2023-02-28,Store-1,Sweater,28
2023-02-28,Store-1,Boots,24
2023-02-28,Store-1,Jeans,19
2023-02-28,Store-1,Tshirt,23
2023-02-28,Store-1,Scarf,23
2023-02-28,Store-2,Jacket,36
2023-02-28,Store-2,Sweater,33
2023-02-28,Store-2,Boots,24
2023-02-28,Store-2,Jeans,22
2023-02-28,Store-2,Tshirt,28
2023-02-28,Store-2,Scarf,22
2023-02-28,Store-3,Jacket,35
2023-02-28,Store-3,Sweater,27
2023-02-28,Store-3,Boots,22
2023-02-28,Store-3,Jeans,18
2023-02-28,Store-3,Tshirt,20
2023-02-28,Store-3,Scarf,20
2023-03-01,Store-1,Jacket,24
2023-03-01,Store-1,Sweater,20
2023-03-01,Store-1,Boots,13
2023-03-01,Store-1,Jeans,16
2023-03-01,Store-1,Tshirt,22
2023-03-01,Store-1,Scarf,9
2023-03-01,Store-2,Jacket,24
2023-03-01,Store-2,Sweater,22
2023-03-01,Store-2,Boots,15
2023-03-01,Store-2,Jeans,19
2023-03-01,Store-2,Tshirt,22
2023-03-01,Store-2,Scarf,11
2023-03-01,Store-3,Jacket,21
2023-03-01,Store-3,Sweater,16
2023-03-01,Store-3,Boots,12
2023-03-01,Store-3,Jeans,15
2023-03-01,Store-3,Tshirt,18
2023-03-01,Store-3,Scarf,10
2023-03-02,Store-1,Jacket,25
2023-03-02,Store-1,Sweater,19
2023-03-02,Store-1,Boots,13
2023-03-02,Store-1,Jeans,18
2023-03-02,Store-1,Tshirt,20
2023-03-02,Store-1,Scarf,11
2023-03-02,Store-2,Jacket,25
2023-03-02,Store-2,Sweater,20
2023-03-02,Store-2,Boots,13
2023-03-02,Store-2,Jeans,19
2023-03-02,Store-2,Tshirt,23
2023-03-02,Store-2,Scarf,13
2023-03-02,Store-3,Jacket,19
2023-03-02,Store-3,Sweater,18
2023-03-02,Store-3,Boots,12
2023-03-02,Store-3,Jeans,15
2023-03-02,Store-3,Tshirt,17
2023-03-02,Store-3,Scarf,9
2023-03-03,Store-1,Jacket,21
2023-03-03,Store-1,Sweater,17
2023-03-03,Store-1,Boots,12
2023-03-03,Store-1,Jeans,16
2023-03-03,Store-1,Tshirt,20
2023-03-03,Store-1,Scarf,12
2023-03-03,Store-2,Jacket,24
2023-03-03,Store-2,Sweater,21
2023-03-03,Store-2,Boots,13
2023-03-03,Store-2,Jeans,20
2023-03-03,Store-2,Tshirt,21
2023-03-03,Store-2,Scarf,12
2023-03-03,Store-3,Jacket,21
2023-03-03,Store-3,Sweater,16
2023-03-03,Store-3,Boots,12
2023-03-03,Store-3,Jeans,16
2023-03-03,Store-3,Tshirt,20
2023-03-03,Store-3,Scarf,10
2023-03-04,Store-1,Jacket,27
2023-03-04,Store-1,Sweater,24
2023-03-04,Store-1,Boots,16
2023-03-04,Store-1,Jeans,22
2023-03-04,Store-1,Tshirt,22
2023-03-04,Store-1,Scarf,14
2023-03-04,Store-2,Jacket,27
2023-03-04,Store-2,Sweater,26
2023-03-04,Store-2,Boots,17
2023-03-04,Store-2,Jeans,25
2023-03-04,Store-2,Tshirt,27
2023-03-04,Store-2,Scarf,15
2023-03-04,Store-3,Jacket,25
2023-03-04,Store-3,Sweater,23
2023-03-04,Store-3,Boots,14
2023-03-04,Store-3,Jeans,18
2023-03-04,Store-3,Tshirt,22
2023-03-04,Store-3,Scarf,12
2023-03-05,Store-1,Jacket,25
2023-03-05,Store-1,Sweater,23
2023-03-05,Store-1,Boots,15
2023-03-05,Store-1,Jeans,22
2023-03-05,Store-1,Tshirt,26
2023-03-05,Store-1,Scarf,13
2023-03-05,Store-2,Jacket,30
2023-03-05,Store-2,Sweater,25
2023-03-05,Store-2,Boots,17
2023-03-05,Store-2,Jeans,24
2023-03-05,Store-2,Tshirt,25
2023-03-05,Store-2,Scarf,14
2023-03-05,Store-3,Jacket,23
2023-03-05,Store-3,Sweater,21
2023-03-05,Store-3,Boots,14
2023-03-05,Store-3,Jeans,18
2023-03-05,Store-3,Tshirt,25
2023-03-05,Store-3,Scarf,13
2023-03-06,Store-1,Jacket,25
2023-03-06,Store-1,Sweater,17
2023-03-06,Store-1,Boots,11
2023-03-06,Store-1,Jeans,17
2023-03-06,Store-1,Tshirt,19
2023-03-06,Store-1,Scarf,11
2023-03-06,Store-2,Jacket,27
2023-03-06,Store-2,Sweater,20
2023-03-06,Store-2,Boots,15
2023-03-06,Store-2,Jeans,20
2023-03-06,Store-2,Tshirt,23
2023-03-06,Store-2,Scarf,10
2023-03-06,Store-3,Jacket,20
2023-03-06,Store-3,Sweater,16
2023-03-06,Store-3,Boots,13
2023-03-06,Store-3,Jeans,16
2023-03-06,Store-3,Tshirt,19
2023-03-06,Store-3,Scarf,8
2023-03-07,Store-1,Jacket,22
2023-03-07,Store-1,Sweater,19
2023-03-07,Store-1,Boots,11
2023-03-07,Store-1,Jeans,16
2023-03-07,Store-1,Tshirt,20
2023-03-07,Store-1,Scarf,11
2023-03-07,Store-2,Jacket,25
2023-03-07,Store-2,Sweater,21
2023-03-07,Store-2,Boots,14
2023-03-07,Store-2,Jeans,17
2023-03-07,Store-2,Tshirt,25
2023-03-07,Store-2,Scarf,10
2023-03-07,Store-3,Jacket,20
2023-03-07,Store-3,Sweater,17
2023-03-07,Store-3,Boots,10
2023-03-07,Store-3,Jeans,16
2023-03-07,Store-3,Tshirt,18
2023-03-07,Store-3,Scarf,8
2023-03-08,Store-1,Jacket,25
2023-03-08,Store-1,Sweater,18
2023-03-08,Store-1,Boots,12
2023-03-08,Store-1,Jeans,16
2023-03-08,Store-1,Tshirt,19
2023-03-08,Store-1,Scarf,11
2023-03-08,Store-2,Jacket,24
2023-03-08,Store-2,Sweater,22
2023-03-08,Store-2,Boots,13
2023-03-08,Store-2,Jeans,17
2023-03-08,Store-2,Tshirt,23
2023-03-08,Store-2,Scarf,13
2023-03-08,Store-3,Jacket,19
2023-03-08,Store-3,Sweater,17
2023-03-08,Store-3,Boots,13
2023-03-08,Store-3,Jeans,16
2023-03-08,Store-3,Tshirt,20
2023-03-08,Store-3,Scarf,9
2023-03-09,Store-1,Jacket,21
2023-03-09,Store-1,Sweater,19
2023-03-09,Store-1,Boots,13
2023-03-09,Store-1,Jeans,16
2023-03-09,Store-1,Tshirt,20
2023-03-09,Store-1,Scarf,11
2023-03-09,Store-2,Jacket,25
2023-03-09,Store-2,Sweater,22
2023-03-09,Store-2,Boots,14
2023-03-09,Store-2,Jeans,21
2023-03-09,Store-2,Tshirt,23
2023-03-09,Store-2,Scarf,13
2023-03-09,Store-3,Jacket,19
2023-03-09,Store-3,Sweater,16
2023-03-09,Store-3,Boots,12
2023-03-09,Store-3,Jeans,16
2023-03-09,Store-3,Tshirt,20
2023-03-09,Store-3,Scarf,11
2023-03-10,Store-1,Jacket,23
2023-03-10,Store-1,Sweater,17
2023-03-10,Store-1,Boots,13
2023-03-10,Store-1,Jeans,16
2023-03-10,Store-1,Tshirt,19
2023-03-10,Store-1,Scarf,10
2023-03-10,Store-2,Jacket,25
2023-03-10,Store-2,Sweater,20
2023-03-10,Store-2,Boots,15
2023-03-10,Store-2,Jeans,20
2023-03-10,Store-2,Tshirt,26
2023-03-10,Store-2,Scarf,11
2023-03-10,Store-3,Jacket,19
2023-03-10,Store-3,Sweater,17
2023-03-10,Store-3,Boots,12
2023-03-10,Store-3,Jeans,16
2023-03-10,Store-3,Tshirt,20
2023-03-10,Store-3,Scarf,10
2023-03-11,Store-1,Jacket,26
2023-03-11,Store-1,Sweater,22
2023-03-11,Store-1,Boots,15
2023-03-11,Store-1,Jeans,21
2023-03-11,Store-1,Tshirt,22
2023-03-11,Store-1,Scarf,14
2023-03-11,Store-2,Jacket,28
2023-03-11,Store-2,Sweater,23
2023-03-11,Store-2,Boots,18
2023-03-11,Store-2,Jeans,22
2023-03-11,Store-2,Tshirt,25
2023-03-11,Store-2,Scarf,15
2023-03-11,Store-3,Jacket,27
2023-03-11,Store-3,Sweater,20
2023-03-11,Store-3,Boots,16
2023-03-11,Store-3,Jeans,21
2023-03-11,Store-3,Tshirt,21
2023-03-11,Store-3,Scarf,14
2023-03-12,Store-1,Jacket,26
2023-03-12,Store-1,Sweater,24
2023-03-12,Store-1,Boots,17
2023-03-12,Store-1,Jeans,19
2023-03-12,Store-1,Tshirt,22
2023-03-12,Store-1,Scarf,13
2023-03-12,Store-2,Jacket,33
2023-03-12,Store-2,Sweater,25
2023-03-12,Store-2,Boots,19
2023-03-12,Store-2,Jeans,21
2023-03-12,Store-2,Tshirt,30
2023-03-12,Store-2,Scarf,17
2023-03-12,Store-3,Jacket,23
2023-03-12,Store-3,Sweater,20
2023-03-12,Store-3,Boots,15
2023-03-12,Store-3,Jeans,18
2023-03-12,Store-3,Tshirt,22
2023-03-12,Store-3,Scarf,13
2023-03-13,Store-1,Jacket,24
2023-03-13,Store-1,Sweater,17
2023-03-13,Store-1,Boots,11
2023-03-13,Store-1,Jeans,16
2023-03-13,Store-1,Tshirt,19
2023-03-13,Store-1,Scarf,12
2023-03-13,Store-2,Jacket,24
2023-03-13,Store-2,Sweater,19
2023-03-13,Store-2,Boots,13
2023-03-13,Store-2,Jeans,19
2023-03-13,Store-2,Tshirt,25
2023-03-13,Store-2,Scarf,12
2023-03-13,Store-3,Jacket,21
2023-03-13,Store-3,Sweater,15
2023-03-13,Store-3,Boots,10
2023-03-13,Store-3,Jeans,14
2023-03-13,Store-3,Tshirt,18
2023-03-13,Store-3,Scarf,10
2023-03-14,Store-1,Jacket,20
2023-03-14,Store-1,Sweater,17
2023-03-14,Store-1,Boots,12
2023-03-14,Store-1,Jeans,18
2023-03-14,Store-1,Tshirt,21
2023-03-14,Store-1,Scarf,10
2023-03-14,Store-2,Jacket,27
2023-03-14,Store-2,Sweater,19
2023-03-14,Store-2,Boots,13
2023-03-14,Store-2,Jeans,18
2023-03-14,Store-2,Tshirt,22
2023-03-14,Store-2,Scarf,13
2023-03-14,Store-3,Jacket,21
2023-03-14,Store-3,Sweater,18
2023-03-14,Store-3,Boots,13
2023-03-14,Store-3,Jeans,15
2023-03-14,Store-3,Tshirt,17
2023-03-14,Store-3,Scarf,8
2023-03-15,Store-1,Jacket,23
2023-03-15,Store-1,Sweater,17
2023-03-15,Store-1,Boots,13
2023-03-15,Store-1,Jeans,17
2023-03-15,Store-1,Tshirt,19
2023-03-15,Store-1,Scarf,9
2023-03-15,Store-2,Jacket,23
2023-03-15,Store-2,Sweater,20
2023-03-15,Store-2,Boots,15
2023-03-15,Store-2,Jeans,17
2023-03-15,Store-2,Tshirt,24
2023-03-15,Store-2,Scarf,13
2023-03-15,Store-3,Jacket,22
2023-03-15,Store-3,Sweater,18
2023-03-15,Store-3,Boots,13
2023-03-15,Store-3,Jeans,16
2023-03-15,Store-3,Tshirt,17
2023-03-15,Store-3,Scarf,9
2023-03-16,Store-1,Jacket,24
2023-03-16,Store-1,Sweater,20
2023-03-16,Store-1,Boots,12
2023-03-16,Store-1,Jeans,17
2023-03-16,Store-1,Tshirt,21
2023-03-16,Store-1,Scarf,9
2023-03-16,Store-2,Jacket,27
2023-03-16,Store-2,Sweater,22
2023-03-16,Store-2,Boots,15
2023-03-16,Store-2,Jeans,18
2023-03-16,Store-2,Tshirt,26
2023-03-16,Store-2,Scarf,13
2023-03-16,Store-3,Jacket,21
2023-03-16,Store-3,Sweater,16
2023-03-16,Store-3,Boots,12
2023-03-16,Store-3,Jeans,14
2023-03-16,Store-3,Tshirt,19
2023-03-16,Store-3,Scarf,8
2023-03-17,Store-1,Jacket,20
2023-03-17,Store-1,Sweater,18
2023-03-17,Store-1,Boots,11
2023-03-17,Store-1,Jeans,16
2023-03-17,Store-1,Tshirt,22
2023-03-17,Store-1,Scarf,10
2023-03-17,Store-2,Jacket,27
2023-03-17,Store-2,Sweater,21
2023-03-17,Store-2,Boots,14
2023-03-17,Store-2,Jeans,18
2023-03-17,Store-2,Tshirt,24
2023-03-17,Store-2,Scarf,11
2023-03-17,Store-3,Jacket,22
2023-03-17,Store-3,Sweater,15
2023-03-17,Store-3,Boots,12
2023-03-17,Store-3,Jeans,16
2023-03-17,Store-3,Tshirt,19
2023-03-17,Store-3,Scarf,9
2023-03-18,Store-1,Jacket,27
2023-03-18,Store-1,Sweater,24
2023-03-18,Store-1,Boots,16
2023-03-18,Store-1,Jeans,22
2023-03-18,Store-1,Tshirt,26
2023-03-18,Store-1,Scarf,13
2023-03-18,Store-2,Jacket,28
2023-03-18,Store-2,Sweater,26
2023-03-18,Store-2,Boots,17
2023-03-18,Store-2,Jeans,24
2023-03-18,Store-2,Tshirt,28
2023-03-18,Store-2,Scarf,16
2023-03-18,Store-3,Jacket,27
2023-03-18,Store-3,Sweater,22
2023-03-18,Store-3,Boots,15
2023-03-18,Store-3,Jeans,20
2023-03-18,Store-3,Tshirt,23
2023-03-18,Store-3,Scarf,14
2023-03-19,Store-1,Jacket,25
2023-03-19,Store-1,Sweater,23
2023-03-19,Store-1,Boots,18
2023-03-19,Store-1,Jeans,19
2023-03-19,Store-1,Tshirt,26
2023-03-19,Store-1,Scarf,13
2023-03-19,Store-2,Jacket,30
2023-03-19,Store-2,Sweater,25
2023-03-19,Store-2,Boots,17
2023-03-19,Store-2,Jeans,23
2023-03-19,Store-2,Tshirt,27
2023-03-19,Store-2,Scarf,17
2023-03-19,Store-3,Jacket,23
2023-03-19,Store-3,Sweater,22
2023-03-19,Store-3,Boots,15
2023-03-19,Store-3,Jeans,20
2023-03-19,Store-3,Tshirt,23
2023-03-19,Store-3,Scarf,14
2023-03-20,Store-1,Jacket,23
2023-03-20,Store-1,Sweater,17
2023-03-20,Store-1,Boots,13
2023-03-20,Store-1,Jeans,17
2023-03-20,Store-1,Tshirt,19
2023-03-20,Store-1,Scarf,10
2023-03-20,Store-2,Jacket,24
2023-03-20,Store-2,Sweater,23
2023-03-20,Store-2,Boots,15
2023-03-20,Store-2,Jeans,17
2023-03-20,Store-2,Tshirt,23
2023-03-20,Store-2,Scarf,13
2023-03-20,Store-3,Jacket,23
2023-03-20,Store-3,Sweater,16
2023-03-20,Store-3,Boots,11
2023-03-20,Store-3,Jeans,14
2023-03-20,Store-3,Tshirt,19
2023-03-20,Store-3,Scarf,8
2023-03-21,Store-1,Jacket,22
2023-03-21,Store-1,Sweater,18
2023-03-21,Store-1,Boots,11
2023-03-21,Store-1,Jeans,16
2023-03-21,Store-1,Tshirt,20
2023-03-21,Store-1,Scarf,10
2023-03-21,Store-2,Jacket,24
2023-03-21,Store-2,Sweater,22
2023-03-21,Store-2,Boots,13
2023-03-21,Store-2,Jeans,18
2023-03-21,Store-2,Tshirt,24
2023-03-21,Store-2,Scarf,12
2023-03-21,Store-3,Jacket,22
2023-03-21,Store-3,Sweater,16
2023-03-21,Store-3,Boots,10
2023-03-21,Store-3,Jeans,16
2023-03-21,Store-3,Tshirt,17
2023-03-21,Store-3,Scarf,9
2023-03-22,Store-1,Jacket,25
2023-03-22,Store-1,Sweater,18
2023-03-22,Store-1,Boots,12
2023-03-22,Store-1,Jeans,17
2023-03-22,Store-1,Tshirt,19
2023-03-22,Store-1,Scarf,12
2023-03-22,Store-2,Jacket,25
2023-03-22,Store-2,Sweater,21
2023-03-22,Store-2,Boots,13
2023-03-22,Store-2,Jeans,18
2023-03-22,Store-2,Tshirt,23
2023-03-22,Store-2,Scarf,11
2023-03-22,Store-3,Jacket,21
2023-03-22,Store-3,Sweater,16
2023-03-22,Store-3,Boots,11
2023-03-22,Store-3,Jeans,15
2023-03-22,Store-3,Tshirt,18
2023-03-22,Store-3,Scarf,9
2023-03-23,Store-1,Jacket,23
2023-03-23,Store-1,Sweater,18
2023-03-23,Store-1,Boots,14
2023-03-23,Store-1,Jeans,16
2023-03-23,Store-1,Tshirt,22
2023-03-23,Store-1,Scarf,10
2023-03-23,Store-2,Jacket,23
2023-03-23,Store-2,Sweater,22
2023-03-23,Store-2,Boots,14
2023-03-23,Store-2,Jeans,18
2023-03-23,Store-2,Tshirt,22
2023-03-23,Store-2,Scarf,10
2023-03-23,Store-3,Jacket,22
